timestamp,open,high,low,close,volume
2022-11-02,295.2000,300.1650,288.5200,288.7300,4427211
2022-11-01,300.3700,302.2100,293.3500,296.0600,3309326
2022-10-31,294.4100,299.2800,292.5500,296.1300,4211031
2022-10-28,290.0000,299.1600,290.0000,298.6500,3243147
2022-10-27,291.8500,294.2700,289.4500,291.0600,3041731
2022-10-26,290.6000,291.8699,286.1680,290.1500,2615341
2022-10-25,285.5100,292.1339,285.5100,290.2600,2791642
2022-10-24,276.9700,284.4700,276.9700,283.2600,2937117
2022-10-21,268.3400,275.7100,268.0000,275.5300,3429101
2022-10-20,274.9400,278.0000,267.8650,269.4600,3959531
2022-10-19,282.4700,282.7650,273.0200,275.4900,4322993
2022-10-18,287.9500,289.8600,283.2300,285.0600,3166524
2022-10-17,279.6000,283.8700,279.3400,281.2600,3426680
2022-10-14,286.6400,286.6400,275.9500,276.4300,2783361
2022-10-13,274.6600,284.8300,268.7321,282.8300,3881627
2022-10-12,284.4200,284.6425,280.4900,280.5200,2258401
2022-10-11,281.1000,286.2000,280.9000,282.8900,2771941
2022-10-10,283.5600,284.8600,280.2200,282.4600,2115429
2022-10-07,287.5300,288.6300,282.4200,284.3200,2405956
2022-10-06,289.5600,292.9700,287.7750,290.3900,2641641
2022-10-05,286.2500,292.1100,285.3700,289.8500,2728022
2022-10-04,287.5000,291.3100,286.5600,289.5600,3641251
2022-10-03,281.0000,286.0600,279.5500,283.7000,3579971
2022-09-30,277.8200,281.7850,274.7600,275.9400,4789087
2022-09-29,278.5100,278.7600,274.7342,278.3300,4518628
2022-09-28,275.2200,283.4998,272.7100,282.1900,5816583
2022-09-27,269.3600,273.6900,266.9800,268.6900,3701021
2022-09-26,271.4300,273.5550,265.6100,266.5800,4181825
2022-09-23,267.8900,271.3000,266.3200,270.9400,3527874
2022-09-22,271.2200,271.2200,267.8500,269.1400,3503062
2022-09-21,276.0000,280.1300,271.5100,271.5700,3173521
2022-09-20,276.8800,278.7800,271.3700,274.1700,2940742
2022-09-19,273.5800,281.2300,273.5100,280.4200,3047191
2022-09-16,269.0500,276.5600,268.9000,275.9700,9535105
2022-09-15,277.8900,278.0100,270.5400,271.5400,3896084
2022-09-14,279.4000,279.5400,273.1700,276.3400,4194435
2022-09-13,292.0100,294.0800,277.3200,277.9300,4797246
2022-09-12,300.8000,302.8300,296.3500,297.5400,3632935
2022-09-09,299.4800,302.4900,298.3300,299.7700,2769929
2022-09-08,296.0000,300.1899,294.5400,299.9000,2703239
2022-09-07,290.4400,297.7000,290.3000,297.4700,3016015
2022-09-06,293.2200,294.5000,287.2600,289.5400,4108586
2022-09-02,296.1100,296.8000,290.1217,291.9000,2753601
2022-09-01,288.4000,293.5800,286.7200,293.3700,3742451
2022-08-31,292.0100,292.4680,288.2800,288.4200,4376169
2022-08-30,298.5600,299.9000,291.6700,293.1000,2892427
2022-08-29,296.5700,299.7100,294.2900,296.3200,2708363
2022-08-26,310.3000,311.5050,298.0200,298.1000,3315542
2022-08-25,308.6400,309.9600,305.8300,309.7800,2529669
2022-08-24,305.0500,309.9800,303.5500,308.1100,2495587
2022-08-23,311.2100,311.5150,305.6400,306.9000,3317535
2022-08-22,318.0900,319.7400,311.7100,312.2100,3144240
2022-08-19,324.9700,326.3200,319.7750,321.3200,3489092
2022-08-18,324.9600,327.9399,322.2200,325.2100,2899614
2022-08-17,328.0900,329.5000,324.0700,325.7600,3162612
2022-08-16,312.9800,332.9800,312.8800,327.3800,10089762
2022-08-15,312.0400,315.7600,310.1500,314.6100,3917318
2022-08-12,312.6100,314.9300,310.1800,314.8900,2273796
2022-08-11,313.8400,314.6200,309.5800,310.6900,2444200
2022-08-10,309.5000,312.9800,309.0500,311.5800,3863371
2022-08-09,308.8900,309.9590,303.3100,305.2100,2607007
2022-08-08,311.8600,315.8000,310.4400,311.9700,2505344
2022-08-05,305.3800,309.7800,304.4950,309.6900,2029298
2022-08-04,304.5400,309.9700,304.4400,307.1700,2718383
2022-08-03,303.3500,308.0700,300.3400,306.3700,3329353
2022-08-02,305.4000,305.6100,300.0100,300.7100,3091035
2022-08-01,300.6400,308.4500,300.0100,305.8200,3303894
2022-07-29,300.0000,301.4350,297.4300,300.9400,3236036
2022-07-28,295.0000,301.2400,293.1650,299.6300,3992053
2022-07-27,298.2100,300.3100,291.7900,298.9100,3219621
2022-07-26,297.0000,300.6350,295.9100,298.1800,2690206
2022-07-25,306.8000,307.4299,303.8300,306.1500,1910480
2022-07-22,307.6600,310.6700,304.3609,306.5900,2391540
2022-07-21,302.8500,305.2500,298.8700,305.0000,1965036
2022-07-20,300.9300,303.6900,298.2800,302.3000,2533412
2022-07-19,295.4400,300.0100,293.3101,299.8300,2614945
2022-07-18,297.2500,298.4900,292.0000,293.0500,2664016
2022-07-15,294.8100,295.4522,290.9500,292.4100,2647191
2022-07-14,281.8500,290.2900,281.6500,289.4800,2822219
2022-07-13,281.6300,289.7900,279.7600,287.1800,2941558
2022-07-12,288.9700,293.6423,283.4101,285.1200,2696086
2022-07-11,285.1800,289.5900,285.1400,286.3900,2453278
2022-07-08,285.9900,287.9900,283.9100,286.4700,1890962
2022-07-07,282.8400,286.9700,281.4500,286.6900,3133933
2022-07-06,284.9900,285.9212,280.5200,283.5800,2206112
2022-07-05,275.5000,283.7300,275.0300,283.7300,3241987
2022-07-01,275.7300,280.7500,274.5500,279.0800,2818310
2022-06-30,270.7300,277.0400,268.0400,274.2700,4057969
2022-06-29,271.5800,276.1600,268.8050,273.8700,2460462
2022-06-28,283.7800,285.6000,269.8200,270.1500,4068691
2022-06-27,284.4600,285.0000,281.4900,282.6900,2538618
2022-06-24,277.4700,283.4600,273.9200,283.0000,10310737
2022-06-23,270.0000,275.5900,269.8900,275.4200,3747525
2022-06-22,266.3900,271.7700,264.5100,268.9800,4679513
2022-06-21,273.6900,273.9200,267.4200,269.2000,5498444
2022-06-17,271.0000,276.6200,270.3900,270.7300,10775633
2022-06-16,274.9200,276.1084,269.7300,273.4600,6181025
2022-06-15,281.0000,283.5900,275.4700,279.7300,4050378
2022-06-14,283.2100,286.3803,276.5900,278.6700,3986997
2022-06-13,284.3600,286.8200,281.2801,283.1600,4704607
