timestamp,open,high,low,close,volume
2022-11-02,62.5000,62.8900,60.5200,60.5200,16552942
2022-11-01,63.2600,63.4300,61.5800,61.5800,11561899
2022-10-31,61.5900,62.2650,61.0700,61.5500,10802817
2022-10-28,60.7700,62.0300,60.0700,62.0100,11972333
2022-10-27,61.8500,62.4500,60.9100,60.9500,12937561
2022-10-26,60.8600,61.9800,60.4300,60.8400,14048822
2022-10-25,59.9600,61.3600,59.5100,61.1400,21700580
2022-10-24,60.5800,61.6200,59.6800,61.2900,25010771
2022-10-21,62.0200,63.7800,62.0200,63.7500,13699010
2022-10-20,63.7500,65.2750,63.3800,63.5800,11300915
2022-10-19,62.7400,64.1100,62.1700,63.6600,12385218
2022-10-18,65.9000,66.1100,62.7800,63.7100,16656129
2022-10-17,64.9800,65.3500,64.0350,64.8900,11280071
2022-10-14,67.2600,67.4500,63.7800,63.9200,19453090
2022-10-13,63.0600,70.2000,62.3200,66.6200,36639339
2022-10-12,63.6000,64.2300,63.3650,64.1100,16468679
2022-10-11,64.2000,64.9100,62.6200,63.4500,28699310
2022-10-10,69.8500,69.8800,67.0100,67.4400,16042221
2022-10-07,71.8100,72.0300,69.7500,69.7500,14758622
2022-10-06,73.9700,74.9200,73.8600,74.3500,11796844
2022-10-05,72.9200,74.9100,72.5800,74.4800,14037149
2022-10-04,70.8000,72.9294,70.7200,72.8100,14900686
2022-10-03,68.0800,69.5675,67.6500,69.2500,11945087
2022-09-30,67.8100,69.6500,67.7400,68.5600,10472365
2022-09-29,70.5200,70.6800,68.4800,69.2800,16120328
2022-09-28,71.1100,72.2900,70.7000,72.1300,12943618
2022-09-27,73.5100,74.0400,72.3500,73.0300,12430577
2022-09-26,73.4700,74.1900,72.9200,73.0100,13441486
2022-09-23,74.3000,74.3900,73.0900,73.8700,12685532
2022-09-22,76.4500,76.7500,75.3550,75.6300,10810170
2022-09-21,77.5800,79.3100,77.1400,77.1400,10868995
2022-09-20,77.5400,78.4350,77.5100,78.1500,8202782
2022-09-19,76.5500,78.2300,76.5450,78.2300,10378599
2022-09-16,77.1100,78.0000,76.9200,77.8900,10604536
2022-09-15,78.5800,79.2500,77.6700,77.9800,10533054
2022-09-14,79.7400,80.1550,78.9800,79.6600,8849582
2022-09-13,80.4200,81.1400,78.5150,78.8100,12835062
2022-09-12,81.9700,82.4950,81.7600,82.1500,7903004
2022-09-09,80.8300,81.6600,80.7400,81.5300,7086204
2022-09-08,79.0100,80.7350,78.7700,80.2400,8181692
2022-09-07,78.3900,80.1750,78.2300,79.9500,9843466
2022-09-06,81.0300,81.0300,79.5200,80.0300,12663563
2022-09-02,81.5500,82.9800,80.6100,80.9000,8850116
2022-09-01,81.4500,81.8300,80.1200,81.6400,11565973
2022-08-31,84.1100,84.8700,83.0625,83.3500,8887148
2022-08-30,83.7800,83.9800,81.7300,82.7900,8392293
2022-08-29,83.9100,84.3200,82.7800,82.8500,9609997
2022-08-26,87.5000,87.7900,84.6500,84.7400,9381506
2022-08-25,86.3300,87.5900,86.0100,87.5700,6602130
2022-08-24,85.8000,86.1300,85.2000,85.5600,7085798
2022-08-23,85.1600,86.5950,84.9900,86.0300,8462474
2022-08-22,85.4100,86.0300,84.9400,85.2400,8053958
2022-08-19,88.5000,88.5900,87.0150,87.2000,9602761
2022-08-18,88.7100,89.6700,88.4150,89.2700,10947701
2022-08-17,89.0000,89.7700,88.4800,89.2000,9093091
2022-08-16,91.1400,91.3500,88.5681,89.9500,10566123
2022-08-15,90.0100,91.9400,90.0000,91.5700,15949516
2022-08-12,89.6800,91.3500,89.6400,90.8600,12098828
2022-08-11,89.9600,91.0000,89.3100,89.5200,11158789
2022-08-10,86.8100,88.6700,86.3100,88.6700,10704579
2022-08-09,86.9400,87.1400,84.4400,85.2100,13075014
2022-08-08,88.9800,89.1000,86.9100,87.9400,12122334
2022-08-05,88.0300,90.9750,88.0100,89.7700,13293500
2022-08-04,87.0000,88.4200,86.6200,88.4200,13472519
2022-08-03,85.9600,86.7700,84.5550,86.5100,20779410
2022-08-02,84.5200,87.5100,84.1700,86.0500,15541623
2022-08-01,85.3000,86.8900,84.3000,86.3100,20102613
2022-07-29,87.8200,89.2100,87.7900,88.4800,10366204
2022-07-28,87.1300,88.6200,86.4500,88.6100,10668229
2022-07-27,85.3100,87.9000,85.3100,87.6300,9399496
2022-07-26,84.7600,85.2000,83.8450,84.4200,6977686
2022-07-25,86.3000,86.7000,85.6300,86.3000,5960949
2022-07-22,87.4100,87.7300,85.8000,86.3200,8612137
2022-07-21,86.6800,87.7950,86.4000,87.7900,7134954
