timestamp,open,high,low,close,volume
2022-11-02,180.9300,182.9000,178.2700,178.5000,8095097
2022-11-01,183.8700,184.5000,181.9000,182.2200,9185616
2022-10-31,178.0600,183.8400,178.0600,180.9000,13281031
2022-10-28,181.4700,182.8600,176.5300,179.9800,10773913
2022-10-27,179.8900,181.4000,177.4800,177.9000,9177445
2022-10-26,175.3200,178.4800,175.1700,177.0900,6867398
2022-10-25,173.0600,175.0000,172.1668,174.9300,7280616
2022-10-24,172.0800,174.6700,171.6100,173.1300,7007718
2022-10-21,169.1500,173.8400,168.8500,173.1900,7971263
2022-10-20,169.3000,171.8200,167.9400,168.9600,8871544
2022-10-19,163.5900,169.2100,163.5900,168.0000,9766782
2022-10-18,162.3600,163.3100,158.9600,162.7200,5631214
2022-10-17,163.2900,164.9100,161.1000,161.3100,5890355
2022-10-14,164.0400,165.4600,159.9300,160.1400,7330891
2022-10-13,156.3500,165.9900,156.3500,165.2800,10227528
2022-10-12,156.1400,158.8058,155.5200,157.6400,4942040
2022-10-11,154.7500,159.9300,154.1100,157.1700,7533526
2022-10-10,161.0000,161.4700,156.4400,157.1400,5904458
2022-10-07,162.5100,163.9300,159.0600,160.0300,9972528
2022-10-06,157.3400,161.9400,157.2000,161.4200,9498285
2022-10-05,155.8400,159.7300,154.8000,158.5300,10633060
2022-10-04,154.4300,157.8750,153.6300,157.6300,9520192
2022-10-03,148.9700,152.3400,148.3000,151.7300,9597434
2022-09-30,144.0300,145.1350,142.4901,143.6700,9402735
2022-09-29,144.5050,145.4114,142.2700,144.7700,8197558
2022-09-28,142.0800,146.4400,141.4000,145.7800,8279791
2022-09-27,142.2900,143.7700,140.4600,141.0200,10121025
2022-09-26,143.5700,145.0500,140.8900,140.9600,9443962
2022-09-23,149.7500,150.1800,143.6600,144.7700,13919660
2022-09-22,157.6000,158.2800,154.7400,154.8900,6344457
2022-09-21,158.3100,158.7800,154.9500,155.0100,6876977
2022-09-20,156.0400,156.8500,154.3438,156.2800,8955194
2022-09-19,152.9300,156.9500,152.8000,156.9000,6813836
2022-09-16,160.5200,161.1400,155.6100,156.4500,43741590
2022-09-15,160.6800,161.6950,159.5800,160.6200,9664953
2022-09-14,160.9400,163.5700,160.3450,163.2700,11160784
2022-09-13,161.4100,162.6600,158.7400,159.4100,10308253
2022-09-12,162.8100,164.5300,161.2500,162.5000,8920774
2022-09-09,158.4100,160.6500,157.5300,159.9700,8262324
2022-09-08,155.5900,156.3800,153.3800,155.9500,9232512
2022-09-07,154.0600,155.8200,152.6200,155.1100,9442085
2022-09-06,159.8900,159.9900,155.7100,157.1200,8458003
2022-09-02,158.2400,159.1250,156.7200,157.8500,7526632
2022-09-01,156.4800,156.8800,153.2275,155.5400,8244374
2022-08-31,157.6100,161.4100,156.1500,158.0600,13582719
2022-08-30,162.3200,162.5600,158.7600,160.6200,8814325
2022-08-29,163.8900,166.8300,163.6400,164.6300,8437407
2022-08-26,164.1800,166.1300,162.4600,163.4100,7765789
2022-08-25,163.9200,164.9000,162.6100,164.6200,8050712
2022-08-24,161.6600,163.3500,160.6700,163.1900,9468086
2022-08-23,159.1000,162.3400,158.7100,161.9900,10354806
2022-08-22,156.6900,157.7400,154.4200,156.9000,9146956
2022-08-19,158.4600,159.7400,157.6200,157.6900,6834151
2022-08-18,157.1500,159.6600,157.0900,159.0200,6477525
2022-08-17,156.6300,159.3406,155.5100,157.7000,6741052
2022-08-16,157.4100,157.9200,155.8200,156.4100,7218400
2022-08-15,155.1800,157.7900,153.4400,156.8100,8975241
2022-08-12,158.2500,159.9100,157.1400,159.8500,7244736
2022-08-11,158.1100,161.1600,157.6200,159.6200,7888554
2022-08-10,156.0000,156.4700,152.9300,155.8200,6145793
2022-08-09,155.9400,157.8000,154.6000,155.4100,5842157
2022-08-08,153.5900,154.9800,153.1524,153.4100,5971746
2022-08-05,149.6400,155.0100,149.0200,153.6400,7170150
2022-08-04,155.3200,155.4400,150.7250,151.1400,10640043
2022-08-03,159.3100,159.9600,154.3500,155.3600,8751360
2022-08-02,160.8900,161.4700,158.3000,159.1400,5928321
2022-08-01,161.1800,161.8600,159.1500,160.5100,8017771
2022-07-29,156.5450,164.6600,155.9000,163.7800,17143672
2022-07-28,150.6900,151.4700,148.0300,150.3900,6574257
2022-07-27,148.3400,150.2000,146.6600,149.2600,6223030
2022-07-26,149.5000,150.6800,146.5301,147.3200,6112846
2022-07-25,145.7000,148.6100,144.1800,148.4800,6210859
2022-07-22,145.5600,146.3000,143.4200,144.1900,5889480
