timestamp,open,high,low,close,volume
2022-11-01,139.5000,141.3500,138.0600,140.8900,1182850
2022-10-31,137.6900,138.9300,137.3500,138.3500,1307634
2022-10-28,136.3800,139.1218,135.0200,138.7700,901955
2022-10-27,137.2600,137.9900,135.3300,136.4900,930704
2022-10-26,134.4300,139.3100,134.0000,137.6900,1381919
2022-10-25,132.3000,135.0950,132.3000,134.5000,1205999
2022-10-24,131.1300,133.1300,129.8050,132.3000,1045328
2022-10-21,126.3700,130.1250,124.8200,129.8800,1067047
2022-10-20,127.8300,129.7400,125.6100,125.9400,1897350
2022-10-19,130.1100,130.2700,127.2350,128.9600,1033987
2022-10-18,133.9200,134.6750,131.2000,132.3000,1038147
2022-10-17,127.3800,131.0900,127.3800,130.5600,1197928
2022-10-14,129.0000,130.2200,125.4700,125.7000,1217213
2022-10-13,123.0000,128.8300,122.3500,127.9000,1553552
2022-10-12,126.2000,127.1000,125.2700,125.6900,1069633
2022-10-11,125.0000,127.8900,124.1600,125.6400,1985348
2022-10-10,128.0500,128.0500,124.3100,125.9500,1246005
2022-10-07,130.4500,130.9300,126.9600,127.4400,1154691
2022-10-06,132.3000,133.8200,131.6000,132.1800,1218384
2022-10-05,129.9900,133.5300,129.5000,132.6400,1567683
2022-10-04,128.7900,131.5600,128.5750,131.4100,1647799
2022-10-03,122.7300,127.3000,121.6800,126.3800,1343211
2022-09-30,123.0200,125.1250,121.3800,121.5500,1624289
2022-09-29,122.8100,124.2400,122.2750,122.7400,1312774
2022-09-28,122.7700,124.4300,121.6000,123.7200,1361213
2022-09-27,123.8700,124.0700,120.6000,121.6100,1040450
2022-09-26,123.1800,124.2500,121.6300,122.3100,1733060
2022-09-23,123.7300,124.4300,121.4400,123.4800,1481866
2022-09-22,125.5500,126.0400,123.7628,124.3900,1374943
2022-09-21,128.7300,130.5750,126.3250,126.4800,1105658
2022-09-20,129.1000,129.6050,126.8200,128.1400,1274706
2022-09-19,128.7900,130.7900,128.3600,130.7200,1059566
2022-09-16,132.1200,132.1300,128.2800,129.8900,2300604
2022-09-15,133.8100,135.5100,132.6550,133.1600,1446479
2022-09-14,133.8000,135.3600,132.0950,133.2500,1577007
2022-09-13,136.3200,137.4100,133.4400,133.5400,1586967
2022-09-12,137.5300,140.0000,137.2300,139.8700,1851144
2022-09-09,135.9800,137.9200,135.4300,137.6300,2425230
2022-09-08,130.9300,135.2700,130.7050,135.1900,1355167
2022-09-07,128.9700,131.8250,128.6100,131.4300,1254602
2022-09-06,129.3800,130.5700,127.7200,129.3000,1533527
2022-09-02,129.7900,130.2700,127.1200,128.0100,1695916
2022-09-01,127.6300,129.1100,126.2100,128.9300,1282033
2022-08-31,129.3800,130.2300,128.0000,128.2500,1890926
2022-08-30,128.5100,129.0190,127.1550,128.2800,1772371
2022-08-29,128.4300,129.3500,127.1800,128.1100,867312
2022-08-26,136.0000,136.0500,129.7800,129.8700,1252797
2022-08-25,135.3000,136.0800,133.9900,136.0100,969054
2022-08-24,133.0200,134.5400,132.6500,133.6700,1020493
2022-08-23,133.1100,134.1050,132.0440,132.6400,1188279
2022-08-22,135.3000,136.0300,133.5600,133.9400,1250729
2022-08-19,139.3500,139.7300,137.2600,137.6200,1477480
2022-08-18,141.8800,141.9632,138.7600,139.9700,1740337
2022-08-17,148.8400,149.0000,140.0300,142.2900,4110100
2022-08-16,132.8900,133.4200,131.6600,132.7700,1809979
2022-08-15,133.2800,134.6200,132.6700,133.9000,1291166
2022-08-12,132.2600,133.6300,131.4300,133.5500,865778
2022-08-11,132.9100,135.1300,131.5900,131.9500,1162499
2022-08-10,131.3700,132.7700,130.1500,132.5800,1022142
2022-08-09,132.5000,132.5000,128.0200,128.8800,894724
2022-08-08,134.2000,134.4200,132.1400,132.5200,1257078
2022-08-05,132.2700,133.8400,131.7500,133.6100,675823
2022-08-04,134.6900,135.0000,132.7400,133.7700,895554
2022-08-03,133.4500,135.2600,133.0200,134.5600,2113206
2022-08-02,132.4100,134.6800,131.0900,131.2800,1398687
2022-08-01,133.5100,135.2300,133.2600,133.4300,1081837
2022-07-29,131.2700,134.5000,130.9000,134.1000,2214917
2022-07-28,128.1700,131.8250,126.7800,131.1100,1861392
2022-07-27,125.0400,128.3300,124.7100,127.7100,1395945
2022-07-26,124.6600,125.6300,123.3700,125.1700,1259957
2022-07-25,125.0500,125.4100,123.1900,124.2600,1044007
2022-07-22,127.4100,128.5399,124.3100,125.0400,1079466
2022-07-21,122.1200,127.3400,122.1200,127.1900,1682559
2022-07-20,119.9300,121.2100,119.2500,119.8600,1316597
2022-07-19,116.9900,119.3400,116.3700,119.0600,1296959
2022-07-18,118.9500,119.3900,114.4600,115.1100,1178166
