timestamp,open,high,low,close,volume
2022-11-01,3.0397,3.0397,2.9500,3.0100,35181
2022-10-31,3.0300,3.0400,2.9900,3.0400,88622
2022-10-28,2.9500,3.0550,2.9500,3.0200,36120
2022-10-27,2.7300,3.0170,2.6800,3.0100,53907
2022-10-26,2.8500,2.9600,2.8200,2.9300,49759
2022-10-25,2.8227,2.9500,2.8227,2.8800,33411
2022-10-24,2.7876,2.8900,2.7700,2.8500,14071
2022-10-21,2.8200,2.8499,2.8200,2.8300,8629
2022-10-20,2.8000,2.9000,2.7800,2.8400,65345
2022-10-19,2.8000,2.9282,2.7813,2.8400,20054
2022-10-18,2.8000,2.9200,2.8000,2.8600,63890
2022-10-17,2.8100,2.8800,2.7800,2.8000,11104
2022-10-14,2.8700,2.8700,2.7800,2.8000,27686
2022-10-13,2.7500,2.9182,2.7500,2.8900,40697
2022-10-12,2.7900,2.8499,2.7800,2.8200,18425
2022-10-11,2.7065,2.8700,2.7065,2.8200,77219
2022-10-10,2.7100,2.7614,2.7000,2.7300,40607
2022-10-07,2.7900,2.8382,2.7300,2.7300,39024
2022-10-06,2.7900,2.8493,2.7600,2.8200,52800
2022-10-05,2.9000,2.9199,2.8000,2.8400,35680
2022-10-04,2.8900,3.0100,2.8900,2.9300,54449
2022-10-03,2.7500,2.9300,2.7500,2.8800,48729
2022-09-30,2.7400,2.8200,2.7200,2.7200,76030
2022-09-29,2.7600,2.7705,2.6500,2.6800,83657
2022-09-28,2.8500,2.8500,2.7300,2.8000,39875
2022-09-27,2.6900,2.7500,2.6800,2.7000,71048
2022-09-26,2.8300,2.9000,2.6700,2.6900,174671
2022-09-23,3.0600,3.0600,2.8500,2.8900,105777
2022-09-22,3.0600,3.0700,2.9400,2.9800,140833
2022-09-21,3.0600,3.0865,3.0600,3.0800,29202
2022-09-20,3.0900,3.1196,3.0700,3.1000,32027
2022-09-19,3.0700,3.1300,3.0700,3.1200,42476
2022-09-16,3.1000,3.1390,3.0600,3.0600,176581
2022-09-15,3.1000,3.1673,3.1000,3.1500,25437
2022-09-14,3.1000,3.1900,3.1000,3.1100,76962
2022-09-13,3.1900,3.2000,3.1200,3.1200,30130
2022-09-12,3.2000,3.2166,3.1900,3.1900,28270
2022-09-09,3.2200,3.2350,3.1400,3.1900,61342
2022-09-08,3.1900,3.2100,3.1800,3.2000,22220
2022-09-07,3.1600,3.1892,3.1100,3.1800,69330
2022-09-06,3.1800,3.1899,3.1300,3.1800,54285
2022-09-02,3.2000,3.2200,3.1800,3.2100,20927
2022-09-01,3.3000,3.3000,3.1900,3.2100,22738
2022-08-31,3.3300,3.3300,3.1700,3.2000,91927
2022-08-30,3.2200,3.2400,3.2100,3.2200,36091
2022-08-29,3.2300,3.2700,3.2117,3.2400,38792
2022-08-26,3.3800,3.3800,3.2700,3.2700,49486
2022-08-25,3.3400,3.3900,3.3100,3.3800,55640
2022-08-24,3.3000,3.3800,3.2989,3.3500,103314
2022-08-23,3.2500,3.2500,3.2300,3.2400,26081
2022-08-22,3.2800,3.2800,3.2400,3.2500,9373
2022-08-19,3.2900,3.3000,3.2300,3.2700,56645
2022-08-18,3.3100,3.3200,3.2668,3.3000,21099
2022-08-17,3.3100,3.3700,3.3000,3.3000,37768
2022-08-16,3.4200,3.4200,3.3700,3.3700,57194
2022-08-15,3.3900,3.4300,3.3900,3.4200,19067
2022-08-12,3.3900,3.4300,3.3500,3.3900,65094
2022-08-11,3.3900,3.4499,3.3800,3.3900,98494
2022-08-10,3.3800,3.4000,3.2300,3.4000,95475
2022-08-09,3.3600,3.3800,3.2900,3.3800,101391
2022-08-08,3.1500,3.3100,3.1500,3.3000,70379
2022-08-05,3.0800,3.1388,3.0800,3.1307,6125
2022-08-04,3.0500,3.1900,3.0500,3.1100,39987
2022-08-03,3.2000,3.2000,3.0400,3.0800,141835
2022-08-02,3.1500,3.1700,3.0800,3.0900,143869
2022-08-01,3.1300,3.2200,3.0900,3.1900,97796
2022-07-29,3.2371,3.2790,3.1300,3.1700,121224
2022-07-28,3.1900,3.2400,3.1500,3.2200,51914
2022-07-27,3.2000,3.2000,3.1200,3.1600,51715
2022-07-26,3.2248,3.2248,3.1701,3.1900,41773
2022-07-25,3.2100,3.2550,3.1901,3.2100,47176
2022-07-22,3.2569,3.2569,3.2001,3.2340,47563
2022-07-21,3.1800,3.2800,3.1800,3.2800,66817
2022-07-20,3.1471,3.2500,3.1414,3.2200,101348
2022-07-19,3.1100,3.1500,3.1000,3.1300,45686
2022-07-18,3.0800,3.1162,3.0800,3.1100,47842
2022-07-15,3.0750,3.1300,3.0600,3.0800,40080
2022-07-14,3.1000,3.1200,3.0500,3.0500,37395
2022-07-13,3.1200,3.1700,3.1000,3.1500,36148
2022-07-12,3.2182,3.2200,3.1201,3.1400,36809
2022-07-11,3.1400,3.2255,3.1400,3.1500,64160
2022-07-08,3.1600,3.2300,3.1300,3.2000,49777
2022-07-07,3.1200,3.2300,3.1200,3.1900,63351
2022-07-06,3.2003,3.2003,3.1109,3.1200,28999
2022-07-05,3.1000,3.1900,3.1000,3.1500,41767
2022-07-01,3.2800,3.2890,3.1600,3.1600,79930
2022-06-30,3.2300,3.2900,3.2000,3.2500,58916
2022-06-29,3.1800,3.2400,3.1750,3.2200,25721
2022-06-28,3.2700,3.3500,3.2200,3.2400,96057
2022-06-27,3.2100,3.3000,3.0900,3.0900,68751
2022-06-24,3.2400,3.3219,3.2400,3.2400,62104
2022-06-23,3.1000,3.2700,3.0400,3.2300,92599
2022-06-22,3.0200,3.0500,2.9600,3.0400,59082
2022-06-21,3.0300,3.1599,2.9600,3.0200,93429
2022-06-17,2.9900,3.1300,2.9300,3.0300,159053
2022-06-16,3.1300,3.1300,2.9200,3.0200,108510
2022-06-15,3.1200,3.2400,3.1100,3.1800,62710
2022-06-14,3.2400,3.2400,3.1100,3.1200,70708
2022-06-13,3.4500,3.4500,3.2400,3.2400,71706
2022-06-10,3.5600,3.5600,3.5000,3.5300,39882
